id,host_id,neighbourhood_group,neighbourhood,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
12851607,68322243,Manhattan,Upper West Side,Entire home/apt,154,4,3,26-08-2016,0.08,1,0
12852083,700224,Brooklyn,Gowanus,Entire home/apt,150,29,9,04-05-2019,0.27,4,326
12853281,61391963,Manhattan,Midtown,Entire home/apt,125,30,7,12-05-2019,0.23,91,149
12853330,31237380,Manhattan,Harlem,Private room,60,2,1,26-06-2016,0.03,1,0
12854724,49622928,Manhattan,Chelsea,Entire home/apt,75,1,132,23-06-2019,4.58,1,317
12854734,70244331,Manhattan,Chelsea,Entire home/apt,100,1,198,23-06-2019,5.16,1,269
12855469,70251988,Manhattan,Upper East Side,Entire home/apt,100,365,27,03-01-2018,0.78,1,17
12855923,33906660,Manhattan,Harlem,Private room,65,1,154,02-07-2019,4.03,1,361
12856181,18975770,Manhattan,West Village,Entire home/apt,200,6,5,24-11-2018,0.24,2,17
12856529,1491770,Manhattan,Midtown,Entire home/apt,180,3,1,21-05-2016,0.03,1,0
12856720,33950089,Queens,Long Island City,Private room,60,1,36,04-06-2019,1.05,1,316
12856992,15445748,Queens,Sunnyside,Private room,33,7,6,28-10-2016,0.18,1,337
12862929,1572315,Manhattan,Murray Hill,Private room,112,3,23,04-07-2019,0.61,1,18
12863815,9679850,Manhattan,West Village,Entire home/apt,230,2,39,12-03-2019,1.03,1,0
12864193,29417940,Manhattan,Upper West Side,Entire home/apt,375,2,2,26-11-2016,0.06,2,0
12864784,7977178,Manhattan,SoHo,Private room,130,3,18,21-07-2018,0.49,3,304
12865332,51684417,Manhattan,Upper West Side,Private room,120,1,1,31-07-2016,0.03,2,0
12867918,9293730,Manhattan,Upper East Side,Entire home/apt,150,30,12,01-06-2019,0.35,16,325
12868264,26295451,Brooklyn,Bedford-Stuyvesant,Private room,150,1,14,21-05-2017,0.4,1,0
12869174,817948,Brooklyn,Flatbush,Private room,30,1,1,12-05-2016,0.03,1,0
12869561,22541573,Manhattan,Chelsea,Entire home/apt,191,30,1,31-07-2018,0.09,87,323
12869567,22541573,Manhattan,Chelsea,Entire home/apt,219,30,5,23-02-2019,0.24,87,344
12869662,8636489,Brooklyn,Williamsburg,Entire home/apt,250,5,14,01-07-2018,0.41,1,0
12869679,1233402,Brooklyn,Williamsburg,Entire home/apt,180,3,3,06-06-2016,0.08,1,0
12869930,51501835,Manhattan,Hell's Kitchen,Entire home/apt,115,30,4,17-04-2019,0.12,31,65
12871039,30368670,Manhattan,Hell's Kitchen,Entire home/apt,399,180,29,03-08-2018,0.84,2,0
12871310,29959914,Brooklyn,Bushwick,Private room,52,1,3,26-09-2016,0.08,1,0
12871708,70396243,Manhattan,Washington Heights,Entire home/apt,95,1,104,23-06-2019,3.3,1,81
12872882,4391441,Brooklyn,Williamsburg,Entire home/apt,190,2,84,29-05-2019,2.19,1,8
12873159,70409953,Manhattan,Chelsea,Entire home/apt,480,5,106,29-06-2019,2.99,1,263
12873930,70419222,Manhattan,Upper West Side,Entire home/apt,180,3,2,16-08-2016,0.06,1,0
12874443,8534626,Brooklyn,Greenpoint,Entire home/apt,150,2,3,20-01-2019,0.08,1,0
12874666,1909320,Brooklyn,Williamsburg,Private room,150,1,6,04-07-2019,0.16,3,364
12874869,70429659,Manhattan,Greenwich Village,Private room,140,1,78,16-06-2019,2.23,1,321
12876883,11452065,Brooklyn,Borough Park,Private room,70,2,1,13-06-2016,0.03,1,0
12881611,17204066,Brooklyn,Greenpoint,Private room,70,2,21,10-03-2019,0.54,1,4
12881712,16098958,Manhattan,Murray Hill,Entire home/apt,197,30,1,31-03-2019,0.3,96,325
12883073,21315876,Manhattan,East Village,Entire home/apt,128,1,28,06-07-2019,0.79,2,178
12884594,3948462,Manhattan,Chelsea,Entire home/apt,150,2,4,02-01-2017,0.11,1,0
12885472,2629017,Queens,Ridgewood,Entire home/apt,75,2,54,05-07-2019,1.99,1,64
12885921,22541573,Manhattan,Chelsea,Entire home/apt,280,30,3,03-03-2019,0.1,87,364
12886380,16098958,Manhattan,Upper East Side,Entire home/apt,390,30,1,05-04-2018,0.07,96,239
12888052,22541573,Manhattan,Hell's Kitchen,Entire home/apt,256,30,3,11-09-2018,0.09,87,358
12891996,70583598,Manhattan,Chelsea,Entire home/apt,200,2,1,02-06-2016,0.03,1,0
12892861,70594777,Brooklyn,Clinton Hill,Entire home/apt,150,7,4,31-07-2016,0.11,1,0
12895146,63790712,Manhattan,Harlem,Private room,41,21,2,17-08-2018,0.16,2,0
12897616,70637655,Manhattan,Upper West Side,Private room,75,1,1,13-06-2016,0.03,1,0
12897713,70638431,Manhattan,Chelsea,Entire home/apt,300,1,2,26-05-2016,0.05,1,0
12897946,70640302,Brooklyn,Flatbush,Private room,50,3,3,06-12-2016,0.08,1,0
12899112,70651602,Manhattan,East Harlem,Private room,50,1,4,16-05-2016,0.1,1,0
12901480,70674019,Brooklyn,Bushwick,Entire home/apt,179,7,117,26-06-2019,3.04,2,137
12902256,37782666,Manhattan,Lower East Side,Private room,72,4,59,09-06-2019,1.56,1,83
12902467,1411232,Manhattan,East Village,Entire home/apt,150,1,3,19-05-2016,0.08,1,0
12902686,70686576,Brooklyn,Fort Hamilton,Entire home/apt,110,1,1,23-06-2016,0.03,1,0
12903772,70646170,Manhattan,Upper West Side,Entire home/apt,200,2,6,30-07-2016,0.16,1,0
12904061,20559017,Manhattan,East Harlem,Private room,50,30,1,08-09-2017,0.04,9,333
12904840,27634654,Brooklyn,Bay Ridge,Private room,35,30,5,03-01-2018,0.13,2,0
12905314,16414492,Manhattan,Washington Heights,Private room,45,1,6,18-07-2017,0.16,1,0
12905446,2286611,Brooklyn,South Slope,Entire home/apt,195,3,6,21-08-2018,0.16,1,0
12911110,5317451,Manhattan,Upper West Side,Entire home/apt,90,8,1,19-06-2016,0.03,1,0
12912510,37241656,Brooklyn,Williamsburg,Entire home/apt,325,2,27,22-10-2017,0.72,1,0
12913007,4090856,Brooklyn,Clinton Hill,Entire home/apt,100,3,2,28-05-2018,0.09,1,8
12914082,8255336,Manhattan,SoHo,Private room,85,30,5,21-08-2016,0.14,2,69
12914239,2464187,Staten Island,St. George,Private room,40,1,5,30-03-2017,0.14,2,0
12914669,44665470,Manhattan,Harlem,Private room,80,1,3,03-06-2016,0.08,1,0
12914726,21375734,Manhattan,West Village,Private room,149,1,6,15-07-2018,0.18,1,0
12914749,8635103,Manhattan,Harlem,Private room,67,4,1,03-07-2016,0.03,1,0
12915038,25611454,Brooklyn,East Flatbush,Private room,80,3,57,03-07-2019,1.58,1,14
12915074,16300594,Brooklyn,Williamsburg,Private room,80,4,16,21-11-2018,0.43,3,0
12915928,70058270,Brooklyn,Crown Heights,Entire home/apt,275,3,27,07-04-2019,0.71,4,271
12916073,70827984,Brooklyn,East New York,Entire home/apt,123,4,63,03-06-2019,1.67,1,67
12916138,70828773,Manhattan,East Harlem,Entire home/apt,179,1,1,23-05-2016,0.03,1,0
12916189,951917,Brooklyn,Sunset Park,Entire home/apt,196,365,4,20-05-2018,0.12,1,365
12916646,67359538,Manhattan,Hell's Kitchen,Private room,180,1,28,22-05-2018,0.73,1,0
12917057,26476746,Manhattan,Lower East Side,Entire home/apt,140,4,6,03-01-2018,0.16,1,0
12917422,20220930,Manhattan,Harlem,Private room,59,7,1,14-08-2016,0.03,1,0
12917834,3988031,Manhattan,Hell's Kitchen,Entire home/apt,200,1,6,27-09-2016,0.16,1,0
12924969,758441,Brooklyn,Bedford-Stuyvesant,Private room,165,1,2,07-10-2018,0.09,4,342
12926849,28680349,Brooklyn,Greenpoint,Private room,90,1,7,02-08-2016,0.19,1,0
12927770,1289635,Queens,Long Island City,Entire home/apt,200,5,4,24-04-2019,0.11,1,16
12929852,58782992,Manhattan,Harlem,Entire home/apt,450,31,56,28-05-2019,1.5,2,341
12932186,3718821,Manhattan,Harlem,Private room,120,2,44,12-06-2019,1.18,1,96
12932670,65809485,Queens,Flushing,Private room,60,5,62,18-06-2019,1.64,12,174
12933540,69711528,Bronx,Parkchester,Shared room,51,3,9,20-05-2017,0.26,2,89
12936207,51716739,Brooklyn,Bedford-Stuyvesant,Entire home/apt,200,2,80,15-06-2019,2.09,3,286
12941015,406843,Manhattan,East Village,Entire home/apt,250,3,33,23-06-2019,0.9,2,80
12941586,71093679,Manhattan,Upper West Side,Entire home/apt,180,2,7,01-01-2017,0.18,1,0
12945400,49836177,Brooklyn,Williamsburg,Private room,66,1,1,02-01-2017,0.03,1,0
12947454,33419138,Manhattan,Upper West Side,Entire home/apt,180,1,1,19-05-2016,0.03,1,0
12947660,36948675,Manhattan,East Village,Private room,65,18,6,10-10-2017,0.17,1,0
12947670,1475015,Manhattan,Kips Bay,Entire home/apt,87,30,2,30-10-2018,0.16,52,365
12949605,14131713,Brooklyn,Bedford-Stuyvesant,Private room,60,7,1,01-06-2016,0.03,2,0
12949840,1386468,Brooklyn,Bushwick,Entire home/apt,124,2,104,26-06-2019,2.75,1,237
12949937,71140140,Manhattan,Lower East Side,Entire home/apt,225,2,1,15-05-2016,0.03,1,0
12950979,71152156,Manhattan,Inwood,Entire home/apt,77,6,1,18-05-2016,0.03,1,0
12950997,71150679,Brooklyn,Bushwick,Private room,79,2,57,07-07-2019,1.52,2,127
12951215,30283594,Manhattan,Hell's Kitchen,Entire home/apt,239,30,2,05-01-2018,0.1,121,365
12951417,71150679,Brooklyn,Bushwick,Private room,65,2,77,22-06-2019,2.04,2,116
12953717,70181422,Brooklyn,Windsor Terrace,Private room,72,1,4,05-09-2016,0.1,4,0
12953757,24747678,Brooklyn,Bushwick,Private room,75,3,5,04-08-2018,0.14,1,0
12953862,15515731,Brooklyn,Bedford-Stuyvesant,Private room,35,5,1,23-05-2016,0.03,1,0
12953867,69232570,Brooklyn,Bushwick,Private room,45,1,98,01-07-2019,2.58,1,16
12954148,24517762,Manhattan,Upper West Side,Private room,67,3,5,02-06-2016,0.13,1,0
12954498,1413546,Manhattan,Chelsea,Entire home/apt,700,30,1,07-08-2016,0.03,2,236
12955262,3710740,Manhattan,Harlem,Entire home/apt,150,1,49,21-06-2019,1.3,2,0
12955281,25733361,Brooklyn,Bedford-Stuyvesant,Entire home/apt,115,3,2,05-07-2016,0.05,1,0
12955346,12160792,Brooklyn,Brooklyn Heights,Entire home/apt,150,1,107,05-07-2019,2.84,1,75
12955402,2714164,Brooklyn,Greenpoint,Private room,50,2,15,14-06-2019,0.55,2,27
12955453,62172448,Manhattan,Upper East Side,Private room,60,5,1,04-08-2016,0.03,2,0
12955454,33622924,Manhattan,Harlem,Private room,50,1,116,01-07-2019,3.06,4,352
12955940,71211231,Bronx,Fordham,Private room,34,1,2,14-06-2016,0.05,1,0
12955943,23050317,Brooklyn,Williamsburg,Entire home/apt,100,7,6,31-12-2017,0.16,1,0
12958663,71241926,Manhattan,Financial District,Entire home/apt,125,32,99,29-05-2019,2.73,1,203
12962482,21262993,Brooklyn,Bushwick,Private room,45,1,2,22-05-2016,0.05,1,0
12962798,321386,Manhattan,East Village,Entire home/apt,198,2,32,18-06-2017,0.84,1,0
12963341,4534893,Manhattan,East Village,Private room,150,1,5,03-11-2018,0.13,4,121
12964477,28370925,Brooklyn,Sunset Park,Private room,39,5,89,25-07-2018,2.34,4,0
12964763,51501835,Manhattan,Hell's Kitchen,Entire home/apt,150,30,4,07-05-2019,0.12,31,339
12965288,11071244,Queens,Long Island City,Private room,80,2,49,27-09-2018,1.29,1,0
12965883,71188543,Manhattan,Washington Heights,Private room,46,2,2,14-08-2018,0.08,1,0
12966225,71312760,Staten Island,Richmondtown,Entire home/apt,78,3,79,23-06-2019,2.56,1,300
12966504,28709982,Brooklyn,Williamsburg,Entire home/apt,219,3,51,09-06-2019,1.36,3,71
12966707,30101336,Manhattan,Upper West Side,Private room,145,2,1,19-10-2018,0.11,1,180
12969014,9991075,Manhattan,Upper West Side,Entire home/apt,175,1,11,07-07-2018,0.33,2,0
12969574,160139,Brooklyn,Williamsburg,Entire home/apt,220,4,42,20-05-2019,1.11,1,318
12970866,25749667,Brooklyn,Flatbush,Shared room,85,1,1,16-05-2016,0.03,1,0
12972040,283395,Manhattan,Murray Hill,Private room,110,1,31,10-12-2017,0.81,2,189
12972292,68139551,Queens,Maspeth,Private room,58,1,60,06-05-2019,1.57,3,346
12972320,203039,Manhattan,Upper West Side,Entire home/apt,350,6,5,27-07-2018,0.14,1,92
12972533,71382423,Manhattan,Lower East Side,Entire home/apt,329,3,104,23-06-2019,2.79,1,205
12972783,68139551,Queens,Maspeth,Private room,58,1,37,02-06-2019,0.97,3,364
12973288,68139551,Queens,Maspeth,Private room,60,1,30,05-01-2019,0.78,3,364
12973353,63560790,Queens,Kew Gardens,Shared room,43,1,8,30-06-2019,0.73,2,362
12973363,22846970,Brooklyn,Prospect Heights,Private room,88,2,46,31-07-2017,1.19,1,0
12973819,71402091,Brooklyn,Flatbush,Entire home/apt,90,4,7,23-04-2019,0.18,1,0
12973878,45469626,Brooklyn,Sunset Park,Private room,41,3,2,05-07-2016,0.05,1,0
12973927,15246785,Brooklyn,Bedford-Stuyvesant,Private room,65,4,36,01-07-2019,0.96,1,80
12979100,14885449,Manhattan,Financial District,Entire home/apt,160,6,2,12-06-2016,0.05,1,0
12981106,727410,Brooklyn,Bedford-Stuyvesant,Entire home/apt,140,6,18,04-05-2019,0.53,1,11
12983699,22541573,Manhattan,Upper East Side,Entire home/apt,169,30,1,11-11-2018,0.13,87,347
12983995,71499258,Manhattan,Upper West Side,Entire home/apt,115,10,2,21-05-2018,0.09,1,4
12984506,52498520,Brooklyn,Bushwick,Private room,67,1,20,17-09-2017,0.53,1,365
12984535,70181422,Brooklyn,Windsor Terrace,Private room,60,1,1,14-08-2016,0.03,4,0
12984848,183504,Brooklyn,Greenpoint,Private room,45,28,9,01-06-2019,0.37,1,332
12984851,56752163,Manhattan,Lower East Side,Private room,60,2,3,22-04-2018,0.08,2,0
12985547,13347167,Manhattan,Upper East Side,Entire home/apt,142,30,2,30-09-2018,0.15,29,319
12986700,1477622,Brooklyn,Williamsburg,Entire home/apt,350,2,3,02-01-2017,0.08,1,0
12986728,6069897,Manhattan,Harlem,Private room,40,29,2,31-08-2018,0.08,1,0
12987298,21541169,Brooklyn,South Slope,Private room,65,14,8,07-09-2016,0.21,1,0
12987983,4386682,Queens,Ridgewood,Private room,50,3,4,21-07-2018,0.15,3,0
12988054,4386682,Queens,Ridgewood,Private room,42,7,3,07-03-2017,0.09,3,0
12989612,6502531,Manhattan,Chelsea,Private room,100,1,2,13-07-2018,0.05,2,65
12989767,16436459,Manhattan,Chelsea,Entire home/apt,175,4,30,01-07-2019,0.82,1,48
12990051,30045665,Manhattan,Hell's Kitchen,Entire home/apt,399,2,80,24-06-2019,2.11,1,212
12990502,2736755,Queens,Astoria,Private room,40,2,36,24-06-2019,0.96,2,0
12990578,49447536,Manhattan,Hell's Kitchen,Private room,100,1,1,08-06-2016,0.03,1,0
12990587,70058270,Brooklyn,Crown Heights,Entire home/apt,575,3,33,25-06-2019,1.12,4,259
12990926,2736755,Queens,Astoria,Private room,63,7,1,02-01-2017,0.03,2,0
12995569,7199306,Manhattan,Hell's Kitchen,Entire home/apt,177,2,2,21-08-2016,0.06,1,0
12999167,19726948,Manhattan,Lower East Side,Entire home/apt,158,2,145,24-06-2019,4.81,1,193
12999396,29210997,Brooklyn,Red Hook,Entire home/apt,400,3,11,01-07-2019,0.29,1,6
13000007,124866,Brooklyn,Cobble Hill,Entire home/apt,90,5,18,08-05-2019,0.87,1,2
13000020,1422833,Manhattan,Lower East Side,Entire home/apt,135,2,16,12-11-2017,0.44,1,0
13000257,71665510,Brooklyn,Williamsburg,Entire home/apt,200,2,4,07-05-2019,0.15,1,318
13000483,1261588,Brooklyn,Crown Heights,Entire home/apt,155,30,132,16-04-2019,3.53,1,83
13000527,19866179,Manhattan,Two Bridges,Private room,100,30,1,25-02-2019,0.22,1,0
13000571,3807299,Manhattan,Greenwich Village,Entire home/apt,315,3,5,31-12-2018,0.16,1,38
13001082,4112409,Manhattan,East Harlem,Shared room,45,1,52,19-06-2019,1.41,1,347
13004741,1921498,Manhattan,Washington Heights,Private room,49,90,17,01-06-2019,0.49,3,142
13004961,4852748,Manhattan,Harlem,Entire home/apt,220,4,1,23-06-2018,0.08,6,364
13004967,4852748,Manhattan,Harlem,Private room,220,2,3,03-10-2018,0.09,6,365
13004996,71717596,Queens,Rockaway Beach,Entire home/apt,100,2,50,07-07-2019,1.31,1,40
13006002,31996442,Brooklyn,Clinton Hill,Private room,70,1,3,18-07-2016,0.08,1,0
13006794,10838145,Manhattan,Upper West Side,Entire home/apt,74,2,8,24-08-2016,0.21,1,0
13007629,3059285,Manhattan,Chinatown,Entire home/apt,290,2,3,30-10-2016,0.08,1,0
13007925,42835213,Brooklyn,East Flatbush,Private room,85,4,42,21-06-2019,1.46,2,35
13009244,10458139,Manhattan,West Village,Entire home/apt,199,31,81,24-06-2019,2.36,1,85
13013882,71746226,Brooklyn,Williamsburg,Private room,65,2,1,04-06-2016,0.03,1,0
13014556,23269902,Brooklyn,Crown Heights,Private room,45,2,26,18-06-2019,1.23,1,45
13015322,53308963,Manhattan,Chinatown,Private room,95,2,6,22-06-2019,0.17,2,7
13016082,12127963,Manhattan,East Harlem,Private room,95,5,4,19-08-2017,0.11,1,0
13016230,30074012,Brooklyn,Flatbush,Entire home/apt,80,3,32,21-09-2018,0.85,1,0
13016389,71838636,Manhattan,Chelsea,Entire home/apt,300,5,22,18-06-2019,0.58,1,87
13016417,33273074,Manhattan,Kips Bay,Entire home/apt,120,2,7,06-12-2016,0.18,1,0
13017016,69841552,Manhattan,SoHo,Entire home/apt,150,3,40,22-04-2019,1.05,1,4
13017140,65727695,Manhattan,Morningside Heights,Entire home/apt,120,2,2,02-01-2017,0.06,1,0
13018125,10797290,Manhattan,Chelsea,Entire home/apt,225,1,32,01-01-2019,0.87,1,0
13018127,22124777,Brooklyn,Williamsburg,Private room,100,1,37,14-06-2019,1.07,1,0
13018248,1207773,Brooklyn,Williamsburg,Entire home/apt,160,3,13,28-05-2018,0.35,2,0
13019053,24278208,Manhattan,East Village,Entire home/apt,150,3,35,02-01-2019,0.92,1,0
13019720,57574248,Manhattan,Midtown,Entire home/apt,275,3,16,30-11-2017,0.43,3,0
13019851,59093909,Brooklyn,Clinton Hill,Private room,45,1,3,14-07-2016,0.08,1,0
13020422,4909923,Brooklyn,Williamsburg,Entire home/apt,195,3,54,26-06-2019,1.42,1,97
13023771,71853402,Brooklyn,Prospect-Lefferts Gardens,Private room,100,1,14,30-04-2019,0.37,2,304
13026702,9455699,Manhattan,Lower East Side,Entire home/apt,195,1,9,26-09-2017,0.24,1,0
13027365,48804458,Queens,Ridgewood,Entire home/apt,87,5,133,24-06-2019,3.5,2,49
13027960,14012039,Brooklyn,Flatbush,Entire home/apt,120,3,3,04-06-2018,0.08,1,0
13028533,57574248,Manhattan,Midtown,Entire home/apt,170,2,9,15-12-2017,0.26,3,0
13030999,59552219,Manhattan,Financial District,Entire home/apt,160,7,2,23-01-2017,0.05,1,0
13031826,18933388,Brooklyn,Crown Heights,Entire home/apt,225,1,5,17-07-2016,0.13,1,0
13031854,72019599,Brooklyn,Crown Heights,Entire home/apt,125,2,70,23-06-2019,1.85,1,132
13032261,57571805,Manhattan,Midtown,Entire home/apt,350,2,3,20-06-2017,0.1,3,0
13033170,2637408,Brooklyn,Williamsburg,Entire home/apt,175,3,122,15-06-2019,3.37,2,128
13033376,21340955,Brooklyn,Flatbush,Private room,65,3,28,31-05-2019,1.09,3,298
13037692,66326553,Manhattan,Hell's Kitchen,Entire home/apt,350,6,97,14-06-2019,2.55,2,236
13039122,50600973,Brooklyn,Bushwick,Private room,45,1,251,20-06-2019,6.68,7,69
13039351,751120,Brooklyn,Fort Greene,Entire home/apt,120,2,21,06-04-2017,0.56,1,0
13040171,9460317,Manhattan,East Village,Private room,100,3,2,12-08-2016,0.05,1,0
13040221,5302382,Manhattan,Chelsea,Entire home/apt,850,2,10,29-12-2018,0.26,1,10
13040618,23457783,Brooklyn,Bushwick,Private room,40,1,1,15-05-2016,0.03,1,0
13040683,28868609,Queens,Ditmars Steinway,Shared room,100,1,1,23-05-2016,0.03,1,0
13042051,43339525,Brooklyn,Williamsburg,Entire home/apt,178,2,22,21-10-2018,0.59,1,3
13042637,9427289,Queens,Sunnyside,Entire home/apt,170,2,149,01-07-2019,4.21,2,229
13042752,62843071,Queens,Woodhaven,Private room,45,1,235,30-06-2019,6.15,4,278
13043208,14060030,Manhattan,Financial District,Entire home/apt,180,1,2,28-05-2016,0.05,1,0
13043314,6818577,Brooklyn,Williamsburg,Private room,89,30,1,24-09-2016,0.03,1,0
13043724,72157489,Brooklyn,Bushwick,Private room,50,1,5,10-05-2019,0.13,2,0
13044519,2349563,Brooklyn,Greenpoint,Private room,80,1,2,26-07-2016,0.05,1,0
13044589,6462802,Brooklyn,South Slope,Entire home/apt,250,4,4,30-12-2016,0.11,1,0
13044668,72168153,Manhattan,Midtown,Private room,70,20,4,29-10-2018,0.11,1,8
13044964,5288991,Manhattan,Upper East Side,Shared room,45,30,20,26-05-2019,0.53,6,258
13044996,60278094,Brooklyn,Flatbush,Entire home/apt,100,2,21,21-07-2017,0.55,1,0
13045196,24165646,Brooklyn,Bushwick,Private room,65,3,33,30-09-2018,0.86,1,189
13045257,5288991,Manhattan,Upper East Side,Shared room,45,30,22,05-05-2019,0.58,6,323
13045435,5288991,Manhattan,Upper East Side,Shared room,45,30,22,22-12-2018,0.58,6,289
13045531,5288991,Manhattan,Upper East Side,Shared room,45,30,22,01-07-2018,0.58,6,294
13045629,5288991,Manhattan,Upper East Side,Private room,90,30,79,18-06-2019,2.08,6,246
13046279,364558,Manhattan,Washington Heights,Entire home/apt,150,2,17,02-07-2019,0.45,1,15
13052968,26959668,Brooklyn,Fort Greene,Entire home/apt,125,3,19,28-05-2019,0.51,1,0
13055236,72280483,Manhattan,Murray Hill,Entire home/apt,125,2,100,17-06-2019,2.63,1,34
13055856,72287701,Brooklyn,Crown Heights,Entire home/apt,175,1,121,29-04-2019,3.17,1,7
13056210,72291606,Brooklyn,Bushwick,Shared room,75,1,25,07-03-2017,0.66,1,155
13057103,27634654,Brooklyn,Bay Ridge,Private room,30,90,1,07-06-2016,0.03,2,0
13058232,72313021,Manhattan,Chelsea,Entire home/apt,295,1,50,07-07-2019,1.33,1,77
13058423,26535250,Brooklyn,Windsor Terrace,Entire home/apt,50,1,74,01-06-2019,2.03,3,236
13058729,72318418,Brooklyn,Brownsville,Private room,69,2,104,21-06-2019,2.72,3,362
13059537,16098958,Manhattan,Financial District,Entire home/apt,175,30,2,01-03-2018,0.1,96,365
13059872,3149121,Manhattan,Greenwich Village,Private room,90,1,2,13-06-2016,0.05,1,0
13061064,16345024,Manhattan,Upper East Side,Private room,100,2,1,16-06-2016,0.03,1,0
13061422,6324947,Brooklyn,Greenpoint,Private room,49,3,4,23-06-2019,0.3,1,7
13062471,33346283,Manhattan,Harlem,Private room,55,5,31,26-06-2019,0.88,3,326
13062975,59905183,Manhattan,Chelsea,Entire home/apt,249,90,2,18-09-2016,0.06,1,177
13063023,1924750,Queens,Astoria,Private room,36,2,37,24-06-2019,1.03,2,228
13063360,13270888,Queens,Astoria,Private room,65,4,28,14-12-2018,0.74,1,0
13064336,1412548,Brooklyn,Williamsburg,Private room,60,3,1,12-10-2017,0.05,1,0
13064382,26378652,Manhattan,East Village,Entire home/apt,180,4,3,07-06-2019,0.1,1,0
13064386,23909946,Brooklyn,Bedford-Stuyvesant,Private room,50,5,39,21-06-2019,1.04,3,40
13064443,15239567,Brooklyn,Brooklyn Heights,Entire home/apt,110,2,1,23-05-2016,0.03,1,0
13064717,1475015,Manhattan,Midtown,Entire home/apt,87,30,2,19-02-2017,0.05,52,365
13064913,3872251,Brooklyn,Fort Greene,Entire home/apt,100,2,13,30-08-2016,0.35,1,0
13065032,10643230,Queens,Sunnyside,Entire home/apt,120,5,3,20-08-2018,0.08,1,0
13065347,48764969,Brooklyn,Cypress Hills,Private room,42,6,12,19-05-2019,0.96,2,207
