id,host_name,neighbourhood_group,neighbourhood,last_review
9775237,Michelle,Manhattan,Harlem,21-05-2018
9775296,Alex,Brooklyn,Crown Heights,03-01-2016
9776054,Alfred,Brooklyn,Bedford-Stuyvesant,12-06-2016
9777387,Cloe,Manhattan,East Village,23-06-2019
9777504,Anna,Brooklyn,Williamsburg,27-06-2019
9778049,Alinka,Manhattan,Upper West Side,07-04-2019
9778579,Sophia,Manhattan,Lower East Side,22-06-2016
9779136,Stephanie,Brooklyn,Crown Heights,06-01-2016
9778583,Rebekah,Brooklyn,Bedford-Stuyvesant,03-01-2016
9779960,Sap,Brooklyn,Bushwick,08-10-2017
9778855,Andrew,Brooklyn,Bushwick,13-10-2016
9778978,Piner,Manhattan,Harlem,-56-022210
9785516,Anat,Manhattan,Upper West Side,30-12-2018
9785847,Tyler,Brooklyn,Williamsburg,31-12-2015
9786021,Beatriz,Brooklyn,Flatbush,01-01-2016
9786182,Mike,Manhattan,Harlem,19-08-2018
9786398,Chelsea,Brooklyn,Prospect Heights,16-06-2019
9786543,Aliza,Brooklyn,Bedford-Stuyvesant,16-05-2019
9787107,Kristy,Manhattan,East Harlem,21-04-2019
9787634,Maxim,Manhattan,Upper East Side,21-08-2017
9788114,Eric,Bronx,Concourse,29-06-2019
9788141,Miguel,Manhattan,Harlem,03-12-2015
9789339,Jared,Brooklyn,Flatbush,26-12-2018
9789350,Timea,Manhattan,Upper East Side,25-01-2018
9790462,Ariela,Brooklyn,Crown Heights,02-05-2016
9790748,Jeremy & Laura,Manhattan,Upper East Side,30-03-2019
9790995,Yiling,Manhattan,East Village,18-04-2016
9792286,Aaron,Manhattan,East Village,-1709--0--
9792323,Mike,Manhattan,Midtown,19-04-2019
9792367,Gerard,Brooklyn,Crown Heights,18-12-2017
9792720,Matt,Manhattan,Hell's Kitchen,24-12-2015
9793542,Allegra,Manhattan,SoHo,28-04-2019
9794364,Jonathan,Manhattan,Upper West Side,19-03-2019
9794402,Pierre,Queens,Astoria,28-12-2015
9795890,Valentine,nhtMaaant,Tribeca,71521521-0
9793465,Rachel,Manhattan,East Harlem,13-04-2016
9796737,Conor,Manhattan,Lower East Side,12-06-2017
9798242,Min,Manhattan,Hell's Kitchen,15-06-2019
9804243,Thomas,Brooklyn,Bedford-Stuyvesant,17-08-2018
9804299,Raffi,Brooklyn,Williamsburg,05-01-2016
9804368,Leo,Manhattan,Chelsea,19-06-2019
9804516,Josephine,Manhattan,Hell's Kitchen,22-08-2016
9805128,Jeremy,Brooklyn,Bushwick,01-09-2016
9805274,Michael,Manhattan,Nolita,26-12-2017
9806373,Grace,Brooklyn,Prospect-Lefferts Gardens,23-06-2019
9806634,Haffro,Manhattan,East Village,24-06-2019
9807758,Jeremy & Laura,Manhattan,Gramercy,31-05-2017
9808151,Deniz,Manhattan,Midtown,28-04-2016
9808637,Daniel,Brooklyn,Williamsburg,03-09-2016
9808859,Jeremy & Laura,Manhattan,Hell's Kitchen,30-11-2016
9809458,Jeff,Brooklyn,Williamsburg,
9809911,Howard,Brooklyn,Bedford-Stuyvesant,24-06-2019
9809784,Sidra,Brooklyn,Prospect Heights,02-01-2016
9810696,Jesus,Manhattan,Hell's Kitchen,24-06-2019
9810271,Brian,Manhattan,Harlem,31-05-2019
9811274,Analá,Brooklyn,Greenpoint,28-06-2016
9818465,Michael E.,Manhattan,Morningside Heights,M01-01-2019
9819018,Emily,Manhattan,Lower East Side,14-01-2016
9820308,Samkit,Manhattan,Hell's Kitchen,18-01-2016
9819545,Sinat,Brooklyn,Williamsburg,J2-01-20Wv
9820533,V,Brooklyn,Bedford-Stuyvesant,15-10-2016
9820968,Alexis,Manhattan,Hell's Kitchen,02-01-2016
9819589,Jack,Brooklyn,Fort Greene,27-05-2018
9820053,David,Manhattan,SoHo,06-01-2016
9821370,Alizé,Manhattan,Harlem,04-11-2018
9821408,Carol,Manhattan,East Village,22-04-2019
9822635,Yari,Brooklyn,Crown Heights,19-09-2016
9822738,Laura,Manhattan,Upper East Side,03-01-2016
9823085,Jose,Brooklyn,Bedford-Stuyvesant,04-05-2019
9822983,Shimrit,Brooklyn,Prospect Heights,23-12-2015
9824042,Greg,Manhattan,Kips Bay,15-04-2019
9823636,Andrea,Manhattan,Hell's Kitchen,
9824463,Joyell,Brooklyn,Bushwick,24-06-2019
9824613,Xinyan,Manhattan,Kips Bay,05-09-2016
9824807,Grace,Manhattan,Harlem,14-08-2017
9826062,Tom,Manhattan,Murray Hill,03-07-2019
9826081,Ingrid Harvold,Brooklyn,Crown Heights,25-01-2017
9826494,Haley,Brooklyn,Bedford-Stuyvesant,01-09-2016
9826628,Liubov,Brooklyn,vSBn-teutdfodearsy,27-06-2019
9826822,Taylor Jo,Brooklyn,Bedford-Stuyvesant,01-01-2018
9827941,Faigie,Brooklyn,Sheepshead Bay,27-06-2019
9828004,Faigie,Brooklyn,Sheepshead Bay,07-07-2019
9832827,Nany,Manhattan,East Harlem,28-06-2019
9836940,Ben,Brooklyn,Bedford-Stuyvesant,06-07-2019
9833212,Alicia,Manhattan,Upper West Side,29-04-2016
9836960,Son,Brooklyn,Bedford-Stuyvesant,11-06-2017
9835950,Kristy,Brooklyn,Williamsburg,15-04-2017
9833953,Peter,Manhattan,East Village,04-06-2017
9837205,Gina,Brooklyn,Fort Hamilton,09-04-2019
9837588,Ellery,Brooklyn,Bedford-Stuyvesant,19-06-2019
9838053,Ena,Brooklyn,Bushwick,14-01-2019
9838920,Amanda,Manhattan,Washington Heights,31-12-2015
9838832,Jacquelyn,Manhattan,Upper West Side,09-09-2017
9839017,Joe,Manhattan,Harlem,30-06-2019
9839378,Jenny,Manhattan,East Village,22-11-2018
9839906,Laura,Brooklyn,Sheepshead Bay,01-10-2016
9840355,Ther,Manhattan,West Village,06-07-2016
9841191,Abigail,Manhattan,Upper West Side,30-04-2017
9841695,Don,Brooklyn,Bedford-Stuyvesant,01-01-2019
9842117,Nany,Manhattan,East Harlem,01-07-2019
9842492,Joe,Manhattan,Hell's Kitchen,24-06-2019
9843634,Eleanore,Brooklyn,Greenpoint,11-10-2016
9843884,Nadine,Brooklyn,East New York,03-11-2018
9843892,Kristin,Manhattan,Gramercy,20-06-2019
9843956,Jenna,Brooklyn,Prospect-Lefferts Gardens,24-07-2016
9844047,Ken,Brooklyn,Kensington,
9844482,Andre,Brooklyn,Prospect-Lefferts Gardens,24-08-2016
9844509,Michael,Brooklyn,Prospect-Lefferts Gardens,02-01-2016
9845284,Amelia,Manhattan,Midtown,04-01-2017
9844805,Marc,Brooklyn,Williamsburg,
9845314,Isaac,Brooklyn,Bushwick,05-06-2017
9846114,Bj,Bronx,Mott Haven,25-05-2019
9846616,Shirley,,East Village,01-01-2016
9847917,Nika,Manhattan,East Village,05-01-2016
9851704,Chris,Brooklyn,Bedford-Stuyvesant,31-12-2016
9853674,Jeremy & Laura,Manhattan,Hell's Kitchen,31-05-2019
9853919,Ericka,,East Village,28-10-2018
9854420,Gautier,Manhattan,SoHo,24-04-2017
9855876,Daniel,Manhattan,Lower East Side,22-01-2017
9856683,Margarita,Manhattan,Inwood,21-06-2018
9857249,Julia,Brooklyn,Bedford-Stuyvesant,20-06-2017
9856995,Miho,Brooklyn,Bedford-Stuyvesant,05-07-2019
9857658,Natalie,Manhattan,Chelsea,16-05-2016
9857967,Evy,Brooklyn,Williamsburg,26-05-2019
9858259,Bianca,Queens,Astoria,03-07-2019
9860571,Charles Jnr,Brooklyn,Williamsburg,21-08-2016
9858642,Kara,Manhattan,Midtown,20-01-2016
9861196,Kara,Manhattan,Theater District,28-04-2018
9859181,Livia,Queens,Ditmars Steinway,05-07-2019
9859888,Ryan,Manhattan,Harlem,30-12-2015
9861323,Kyla,Brooklyn,Park Slope,24-06-2019
9861747,Daniel,Manhattan,Financial District,20-06-2019
9861797,Francis,Manhattan,Upper West Side,21-09-2016
9862199,Heather,Manhattan,Upper West Side,01-01-2016
9862913,Jennifer,Brooklyn,Fort Greene,27-01-2016
9862872,Aditya,Brooklyn,Bay Ridge,30-12-2015
9863626,Milen,Brooklyn,Crown Heights,24-07-2017
9864137,Wendy,Brooklyn,Boerum Hill,01-11-2018
9864926,Diana,Manhattan,Gramercy,06-06-2016
9865262,Megan,Manhattan,Lower East Side,13-12-2015
9865344,Ross,Brooklyn,Flatbush,02-07-2016
9865506,Kendall,Manhattan,Gramercy,27-03-2016
9865901,Anna,Manhattan,Hell's Kitchen,08-06-2017
9866039,Charline,Manhattan,Midtown,10-04-2018
9866779,Sierra,Manhattan,Harlem,02-01-2016
9867629,Michole,Brooklyn,Williamsburg,28-04-2019
9872904,Daniel,Manhattan,Lower East Side,12-12-2015
9874418,Ricardo,Brooklyn,Greenpoint,05-01-2016
9874710,Kara,Manhattan,Theater District,17-05-2017
9875791,Will,Manhattan,Upper East Side,29-06-2019
9876335,Leah,Brooklyn,East Flatbush,04-07-2019
9876971,Elli,Brooklyn,Williamsburg,21-05-2017
9876492,Anna,Brooklyn,Bushwick,29-02-2016
9879235,Humberto,Manhattan,Hell's Kitchen,05-09-2016
9879556,Kara,Manhattan,Upper East Side,25-01-2018
9880140,Anya & Marco,Manhattan,Washington Heights,19-02-2018
9880294,Ana,Brooklyn,Bushwick,26-12-2015
9880664,Erica,Brooklyn,Sferasvdunty-eoBtd,10-10-2016
9881685,Kara,Manhattan,Midtown,30-04-2017
9881195,John-Paul,Queens,Astoria,03-01-2016
9882254,Alex,Staten Island,Stapleton,01-07-2019
9882271,Daniel,Brooklyn,Greenpoint,15-05-2017
9882440,Kara,Manhattan,Hell's Kitchen,10-01-2019
9883768,Ryan,Brooklyn,Williamsburg,31-07-2018
9883870,Brandon,Manhattan,Upper East Side,20-03-2016
9884516,Jamie,Queens,Long Island City,05-01-2016
9885501,Evan,Manhattan,East Village,28-04-2017
9886606,James,Manhattan,East Harlem,12-02-2019
9887326,Hannah,Manhattan,Upper West Side,25-06-2016
9887763,Nia,Queens,Long Island City,02-01-2019
9888174,Mehrnoush,Brooklyn,Flatbush,06-01-2016
9894602,Taylor,Queens,Astoria,11-08-2018
9894820,Aidan,Manhattan,Upper East Side,19-12-2015
9895587,Nia,Queens,Long Island City,11-05-2019
9896731,Miguel,Manhattan,Harlem,09-12-2015
9898107,CRNY Monthly Rentals,Manhattan,Murray Hill,19-02-2016
9899132,Jim,Queens,Long Island City,03-07-2019
9899499,Laurance,Brooklyn,Greenpoint,26-12-2015
9899970,Audrey,Manhattan,Nolita,27-04-2019
9900100,Karen,Brooklyn,East Flatbush,20-05-2019
9900120,Kyle,Manhattan,Harlem,30-12-2015
9900224,Aidan,Manhattan,Upper West Side,01-04-2018
9900885,David,Manhattan,East Harlem,01-07-2019
9901423,Karen,Brooklyn,East Flatbush,22-09-2018
9901546,Diana,Brooklyn,Prospect Heights,09-12-2018
9901614,David,Manhattan,Financial District,01-01-2016
9902123,Alex,Manhattan,Upper West Side,22-06-2016
9902314,Steph,Brooklyn,Greenpoint,01-01-2017
9902932,Doug,Manhattan,West Village,05-07-2019
9903132,Patrice,Manhattan,Chinatown,03-06-2019
9904386,Caroline,Manhattan,East Village,27-06-2016
9904570,Rui,Manhattan,Midtown,22-03-2016
9905142,Bernie,Manhattan,East Village,13-05-2019
9906178,Madison,Manhattan,Greenwich Village,
9906415,Selin,Manhattan,Hell's Kitchen,26-06-2016
9906768,Jessica,Manhattan,Greenwich Village,27-06-2016
9907257,Lincoln,Manhattan,Lower East Side,03-01-2016
9910133,Xenia,Manhattan,Midtown,02-01-2016
9911887,Robin,Brooklyn,Williamsburg,012--91100
9915508,Danielle,Brooklyn,Fort Greene,16-10-2016
9915643,Felix,,Prospect-Lefferts Gardens,04-07-2019
9916371,Liat,Brooklyn,Bedford-Stuyvesant,09-08-2016
9917384,Ashley,Brooklyn,Gowanus,09-12-2018
9918963,Clay,Brooklyn,Fort Greene,01-06-2019
9919728,Mark,Queens,Middle Village,28-05-2019
9920363,Mark,Queens,Ridgewood,17-05-2019
9920941,Liz And Cesar,Brooklyn,Prospect-Lefferts Gardens,01-06-2019
9921802,Emory,Brooklyn,Bedford-Stuyvesant,10-02-2019
9922513,Hanson,Manhattan,Hell's Kitchen,26-12-2015
9922753,Lilly,Brooklyn,South Slope,05-01-2016
9923485,Stephanie,Brooklyn,Williamsburg,03-01-2016
9923887,Donald,Brooklyn,Williamsburg,04-08-2016
9924665,Anthony,Brooklyn,Greenpoint,23-08-2016
9925100,Hoda,Manhattan,Flatiron District,28-12-2015
9926520,Taylor,Brooklyn,iKigngenni,02-01-2019
9925507,Bee,Brooklyn,Williamsburg,22-06-2019
9926792,John,Manhattan,Hell's Kitchen,07-06-2018
9925760,Brian,Manhattan,Lower East Side,30-12-2015
9926058,Anusheh,Brooklyn,Bushwick,26-12-2015
9926917,Hamid,Brooklyn,Crown Heights,15-04-2017
9926940,Rachel,Brooklyn,Bushwick,08-01-2016
9927400,Frank,Brooklyn,Williamsburg,05-01-2016
9931841,Marlon,Manhattan,Harlem,14-10-2018
9933667,Emily,Brooklyn,Prospect-Lefferts Gardens,25-12-2017
9934696,Medina,Brooklyn,Williamsburg,08-06-2019
9927666,Derrick,Brooklyn,Williamsburg,16-06-2019
9935509,Tania,Manhattan,Lower East Side,01-01-2018
9935888,Robert,Brooklyn,Gowanus,30-06-2019
9928031,Michael H.Y.,Brooklyn,Williamsburg,04-07-2019
9928644,Angelina,Brooklyn,Greenpoint,28-02-2017
9935894,Jennifer,Manhattan,East Harlem,27-12-2016
9935949,Casey,Brooklyn,Clinton Hill,02-01-2016
9935992,Kara,Manhattan,Financial District,17-11-2017
9936109,Cyntia,Manhattan,Morningside Heights,13-06-2016
9937307,Jet,Brooklyn,Bedford-Stuyvesant,01-07-2017
9937333,Minka,Brooklyn,Bedford-Stuyvesant,29-11-2016
9937434,Paul,Manhattan,Upper West Side,18-05-2018
9937558,CRNY Monthly Rentals,Manhattan,wwwnnnd,15-03-2018
9937667,CRNY Monthly Rentals,Manhattan,Midtown,15-02-2019
9938066,CRNY Monthly Rentals,Manhattan,Midtown,15-12-2018
9938208,CRNY Monthly Rentals,Manhattan,Midtown,15-02-2016
9939029,Tamara,Brooklyn,South Slope,21-02-2016
9940253,卷妮,Manhattan,Roosevelt Island,29-05-2?1;
9940337,Josh,Brooklyn,South Slope,21-04-2019
9940966,John,Manhattan,Chelsea,17-07-2017
9941890,Jason,Brooklyn,Bedford-Stuyvesant,19-06-2019
9943776,Jamie,Manhattan,Upper West Side,19-06-2019
9943876,Nicholas,Brooklyn,Williamsburg,05-07-2016
9944013,Daniel,Manhattan,Chinatown,03-01-2016
9944415,Serik,Brooklyn,Bedford-Stuyvesant,27-02-2016
9944808,Paris,Brooklyn,Bedford-Stuyvesant,15-04-2019
9944426,Dax,Manhattan,Battery Park City,18-03-2016
9944860,D,Manhattan,Lower East Side,25-06-2019
9945127,Koen,Brooklyn,Brooklyn Heights,25-07-2016
9945496,Leroy,Manhattan,Hell's Kitchen,19-06-2019
9945515,J,Brooklyn,Williamsburg,27-08-2018
9952636,Liubov,Brooklyn,Bedford-Stuyvesant,01-07-2019
9953403,Marc,Brooklyn,Crown Heights,06-04-2019
9953924,Jessie,Manhattan,Kips Bay,02-01-2016
9954585,Brittany,Brooklyn,Williamsburg,29-05-2016
9955143,Audra,Manhattan,Lower East Side,29-06-2019
9955765,Angelina,Brooklyn,Greenpoint,16-01-2018
9955886,Karla,Manhattan,East Harlem,19-07-2016
9956834,Guirlaine,Manhattan,Harlem,20-06-2019
9957205,Erica,Brooklyn,Williamsburg,10-06-2017
9957535,Sidika,Queens,Richmond Hill,01-07-2017
9958322,Nia,Queens,Long Island City,23-06-2019
9958558,Siyi,Manhattan,Upper West Side,31-08-2018
9959880,Pieter,Manhattan,Morningside Heights,11-04-2016
9965305,Liis,Brooklyn,Crown Heights,02-01-2016
9967360,Michele,Manhattan,Upper East Side,01-01-2016
9968223,Derrick,Brooklyn,Williamsburg,02-09-2018
9960135,Tanya,Manhattan,Harlem,22-04-2018
9969559,Yuan,Manhattan,Upper East Side,25-06-2019
9970462,Gabi,Manhattan,East Village,15-03-2016
9970995,Gregoire,Brooklyn,Williamsburg,05-01-2016
9971730,Trish,Manhattan,West Village,
9967218,Christopher,Brooklyn,Clinton Hill,26-09-2016
9973680,Fionn,Brooklyn,Williamsburg,26-01-2016
9966717,Natalie,Brooklyn,Crown Heights,02-01-2016
9975425,Jade,Manhattan,Harlem,23-10-2017
9976264,Sandra,Brooklyn,Greenpoint,01-07-2019
9976820,Elena,Manhattan,Upper East Side,28-05-2016
9973900,Tobias,Brooklyn,Flatbush,02-01-2016
9977113,Adrien,Manhattan,Midtown,15-02-2016
9973600,Gabriel,Manhattan,Hell's Kitchen,01-01-2017
9973654,Tommy,Manhattan,Upper West Side,31-12-2016
9977283,Franck,Manhattan,,29-04-2019
9976986,Tanny,Manhattan,West Village,02-06-2019
9978426,Katherine,Manhattan,East Village,02-01-2016
9978606,Katherine,Manhattan,East Village,05-01-2016
9979707,Marcela,Manhattan,Upper West Side,30-06-2019
9979094,Grace,Queens,,28-05-2019
9985852,Emily,Brooklyn,Park Slope,01-04-2016
9987456,Monica,Manhattan,Hell's Kitchen,08-02-2016
9987543,Aurelie,Brooklyn,Bedford-Stuyvesant,
9988233,Romina,Queens,Astoria,01-06-2018
9988434,R,Brooklyn,Flatbush,30-12-2015
9989842,Negar,Manhattan,Upper West Side,07-11-2016
9990200,Jessie,Brooklyn,Bedford-Stuyvesant,28-08-2018
9990448,Jose,Queens,Jackson Heights,22-06-2019
9990560,Michole,Brooklyn,Williamsburg,25-06-2019
9992479,Jan,Manhattan,Harlem,06-01-2016
9992525,Jessica,Manhattan,Harlem,04-04-2018
9992903,Morgan,Brooklyn,Williamsburg,02-01-2019
9994304,Jillian,Manhattan,East Harlem,01-07-2019
9994765,Ollya,Brooklyn,Williamsburg,00091--262
9995163,Brian,Brooklyn,Bedford-Stuyvesant,01-07-2019
9995513,Lauren,Manhattan,Lower East Side,02-01-2016
9995719,Kevin,Manhattan,East Village,23-08-2016
9995725,Carlos,Brooklyn,Williamsburg,22-04-2016
9996144,Alden,Brooklyn,Williamsburg,05-11-2017
9996642,Christophe,Brooklyn,Park Slope,20-06-2019
9996793,Helene,Brooklyn,Bedford-Stuyvesant,01-07-2018
9996830,Andres,Manhattan,Morningside Heights,29-07-2016
9996946,Elle,Queens,Astoria,22-06-2019
9997449,Arthur,Manhattan,Chelsea,29-08-2016
9997702,Ian,Brooklyn,Bushwick,01-01-2018
9997980,Anthony,Manhattan,Nolita,26-11-2016
9998091,Simon,Manhattan,Chinatown,02-01-2016
9998296,Samantha,Brooklyn,Crown Heights,01-01-2017
9998898,Ashley,Brooklyn,Bedford-Stuyvesant,28-07-2017
9998688,Michael,Manhattan,Hell's Kitchen,29-05-2018
9998930,Lingzi,Manhattan,Upper West Side,01-02-2017
9999252,Stephanie,Brooklyn,Bedford-Stuyvesant,03-01-2016
9999351,Paula,Manhattan,Upper East Side,25-04-2019
9999939,Minoo,Manhattan,Upper West Side,26-11-2016
10000070,Ninell,Brooklyn,Flatbush,13-08-2017
10000470,Daniel,Brooklyn,Bedford-Stuyvesant,28-06-2019
10000943,Mido,Manhattan,Upper West Side,18-04-2017
10002428,Micheal,Manhattan,Tribeca,01-01-2019
10009737,Salman,Manhattan,Murray Hill,06-05-2019
10011086,Andrea,Manhattan,Harlem,19-08-2016
10008615,Christina,Manhattan,Harlem,12-06-2019
10010012,Mark,Manhattan,Washington Heights,20-05-2016
10010845,Lily,Manhattan,Upper West Side,10-06-2019
10011763,Lara,Brooklyn,,
10011850,CRNY Monthly Rentals,Manhattan,Murray Hill,04-09-2018
10012292,Kensey,Brooklyn,Williamsburg,02-01-2019
10013355,Natalie,Manhattan,Lower East Side,19-01-2016
10012551,Rebeka,Brooklyn,Williamsburg,20-03-2016
10015195,CRNY Monthly Rentals,Manhattan,witinod,30-09-2016
10015258,Edna,Manhattan,Upper West Side,06-07-2016
10013750,Olya,Manhattan,Lower East Side,19-06-2019
10014783,Jan,Bronx,Morris Heights,08-05-2019
10016353,D,Manhattan,Lower East Side,04-07-2019
10016503,CRNY Monthly Rentals,Manhattan,Midtown,
10015137,Meghan,Brooklyn,Prospect-Lefferts Gardens,05-01-2016
10016124,CRNY Monthly Rentals,Manhattan,Murray Hill,13-08-2016
10016601,CRNY Monthly Rentals,Manhattan,Murray Hill,17-03-2019
10016832,CRNY Monthly Rentals,Manhattan,Murray Hill,19-05-2018
10017050,Maria,Queens,East Elmhurst,03-01-2016
10017087,CRNY Monthly Rentals,Manhattan,Murray Hill,16-12-2017
10017170,CRNY Monthly Rentals,Manhattan,Murray Hill,30-03-2019
10017359,Chelsea,Manhattan,Hell's Kitchen,10-07-2017
10017458,CRNY Monthly Rentals,Manhattan,Kips Bay,04-08-2018
10017561,CRNY Monthly Rentals,Manhattan,Murray Hill,02-11-2018
10017871,Joule,Manhattan,Inwood,17-06-2019
10018549,Peter,Brooklyn,Williamsburg,23-06-2019
10018963,Kazuhiro,Brooklyn,Gowanus,20-06-2019
10019023,Jorge,Brooklyn,Crown Heights,08-08-2016
10019312,Maria,Manhattan,Gramercy,07-07-2019
10019508,Tamu,Brooklyn,Bushwick,29-10-2018
10021301,Jen,Brooklyn,Crown Heights,02-01-2018
10021499,Alexandra,Brooklyn,Williamsburg,02-01-2016
10021643,Guillaume,Manhattan,Upper West Side,15-02-2016
10021680,Frankie,Queens,Jackson Heights,19-06-2019
10021707,Josh,Brooklyn,Bushwick,31-01-2016
10022144,Tim,Manhattan,Midtown,28-12-2015
10022956,Brian,Manhattan,Harlem,02-06-2019
10023629,Eleni,Manhattan,Hell's Kitchen,24-06-2019
10031678,Fabrizio,Manhattan,Chinatown,18-12-2017
10031902,Jeniffer,Manhattan,Hell's Kitchen,24-05-2019
10032560,Mercy,Manhattan,East Harlem,03-06-2019
10033868,Jeniffer,Manhattan,Hell's Kitchen,03-01-2019
10034090,Dawn,Brooklyn,Williamsburg,0v-st-2016
10032487,Hans,Manhattan,SoHo,21-12-2018
10032495,Joshua,Manhattan,Upper West Side,22-12-2015
10034187,Henry Norman,Brooklyn,Greenpoint,06-05-2019
10034364,Erica,Brooklyn,Williamsburg,18-12-2015
10034709,Morgan,Brooklyn,Bushwick,
10034817,Jeniffer,Manhattan,Hell's Kitchen,14-06-2016
10035098,Doug,Manhattan,Upper West Side,03-01-2016
10036313,Carrie,Manhattan,Chelsea,27-06-2019
10035471,Henry Norman,Brooklyn,Greenpoint,24-06-2019
10037605,Jason,Manhattan,Chelsea,24-02-2016
10036516,Jeannette,Manhattan,East Harlem,19-10-2016
10035920,Sasha,Brooklyn,Crown Heights,17-06-2019
10035950,Jessica,Manhattan,Battery Park City,03-01-2016
10037631,Whitney,Manhattan,Inwood,02-01-2016
10037800,Nikki,Brooklyn,Greenpoint,18-09-2016
10038170,Henry Norman,Brooklyn,Greenpoint,14-09-2017
10038410,Henry Norman,Brooklyn,Greenpoint,25-06-2019
10038633,Willem,Manhattan,East Harlem,02-01-2016
10038693,Henry Norman,Brooklyn,Greenpoint,07-05-2019
10038776,Angela,Queens,Jackson Heights,16-06-2019
10038823,Celia,Manhattan,Midtown,23-06-2019
10039250,NaN,Queens,Elmhurst,11-03-2016
10039579,Toby Steven,Manhattan,Harlem,22-06-2019
10039992,Charles,Brooklyn,Williamsburg,02-01-2017
10040649,Dymphna,Brooklyn,Greenpoint,30-12-2015
10041002,Whitney,Brooklyn,,27-11-2016
10041376,Jessica,Manhattan,Hell's Kitchen,26-11-2018
10041589,Nic,Queens,Sunnyside,19-08-2018
10043064,Shelby,Manhattan,Harlem,03-01-2016
10043483,David,Manhattan,Upper East Side,15-06-2019
10043942,Edmund,Queens,Sunnyside,28-06-2019
10046083,Moti,Manhattan,Kips Bay,09-11-2016
10049335,Melissa,Brooklyn,Greenpoint,01-01-2016
10052587,Henry Norman,Brooklyn,Greenpoint,15-06-2019
10050536,Henry Norman,Brooklyn,Greenpoint,14-06-2019
10052674,Adam,Brooklyn,Bedford-Stuyvesant,05-01-2019
10050847,Andrew,Brooklyn,Williamsburg,15-07-2016
10052289,Vanessa,Brooklyn,Brownsville,18-08-2016
10053943,Glenn H.,Manhattan,Harlem,
10053993,Jenna,Manhattan,West Village,25-07-2016
10054480,Kt,Manhattan,Harlem,23-06-2019
10054892,Rick,Brooklyn,Williamsburg,02-01-2016
10055149,Angel,Manhattan,East Village,30-06-2019
10055925,Henry Norman,Brooklyn,Greenpoint,14-05-2018
10056245,Nick,Brooklyn,Midwood,14-06-2019
10056541,Yehua,Brooklyn,South Slope,30-05-2019
10057826,Henry Norman,Brooklyn,Greenpoint,18-02-2018
10057854,Justyna,Queens,Long Island City,16-01-2016
10058942,Rong,Manhattan,Harlem,21-07-2016
10059699,Charlie,Manhattan,Chelsea,02-01-2017
10066875,CRNY Monthly Rentals,Manhattan,NoHo,03-04-2017
10065831,Sesenu,Brooklyn,Bedford-Stuyvesant,26-07-2016
10067083,Gabriela,Manhattan,Nolita,02-06-2019
10067809,Ayten,Brooklyn,Greenpoint,15-02-2016
10068269,Toyosi,Brooklyn,Williamsburg,03-01-2016
10068386,Ying Ying,Brooklyn,Park Slope,29-06-2019
10068693,Marianna,Brooklyn,Boerum Hill,05-01-2016
10069174,Rachel,Brooklyn,Flatbush,30-04-2017
10069376,Matthew,Brooklyn,Bedford-Stuyvesant,06-06-2016
10069964,Anthony,Brooklyn,Williamsburg,07-05-2016
10069586,Ella,Brooklyn,Crown Heights,19-01-2017
10070145,Ali,Brooklyn,Williamsburg,19-06-2019
10070294,Lukre,Brooklyn,Bedford-Stuyvesant,29-12-2018
10070693,Sayaka,Manhattan,Upper East Side,03-01-2018
10071188,Daniella,Brooklyn,Crown Heights,10-06-2019
10071225,Isidora,Brooklyn,Bedford-Stuyvesant,06-01-2016
10071464,Robert,Manhattan,West Village,01-01-2016
10072022,Brian,Manhattan,SoHo,25-06-2019
10073940,Taran & Najla,Queens,Jamaica,02-07-2019
10072678,Michael,Brooklyn,Bedford-Stuyvesant,29-08-2017
10076836,Yina,Manhattan,Upper West Side,20-09-2017
10078736,Harvin,Brooklyn,Bedford-Stuyvesant,04-06-2019
10080979,Joseph,Manhattan,Gramercy,21-12-2015
10083580,Julian,Brooklyn,Bedford-Stuyvesant,13-06-2016
10082057,Laura,Brooklyn,Flatbush,31-03-2018
10083682,Miri,Brooklyn,Williamsburg,28-06-2019
