DATE,MATRIX,STATE,INSTRUMENT,CAS NUMBER,SUBSTANCE,RESULTS,UNIT,INTERVAL
May 08 2010,Air,Louisiana,EBAM,N/A,PM10,45.5,ug/m3,1-Hour Avg
,Air,Louisiana,AreaRae,N/A,VOC,,ppm,1-Hour Avg
May 08 2010,Air,Louisiana,EBAM,N/A,PM10,36.3,ug/m3,1-Hour Avg
May 08 2010,Air,Louisiana,MultiRae,N/A,H2S,,ppm,1-Hour Avg
May 08 2010,Air,Louisiana,AreaRae,N/A,H2S,0.1,ppm,1-Hour Avg
May 08 2010,Air,Louisiana,AreaRae,N/A,VOC,,ppm,1-Hour Avg
May 08 2010,Air,Louisiana,DataRam 4,N/A,PM10,56.7,ug/m3,1-Hour Avg
May 08 2010,Air,Louisiana,MultiRae,N/A,VOC,,ppm,1-Hour Avg
May 08 2010,Air,,MultiRae,N/A,VOC,,ppm,1-Hour Avg
May 08 2010,Air,Louisiana,EBAM,N/A,PM10,57.4,ug/m3,1-Hour Avg
May 08 2010,Air,,MultiRae,N/A,H2S,,ppm,1-Hour Avg
,Air,,4Ra maaDt,N/A,PM10,41.6,ug/m3,1-Hour Avg
May 08 2010,Air,Louisiana,AreaRae,N/A,VOC,,ppm,1-Hour Avg
May 08 2010,Air,Louisiana,EBAM,N/A,PM10,48.7,ug/m3,1-Hour Avg
May 08 2010,Air,Louisiana,AreaRae,N/A,VOC,,ppm,1-Hour Avg
May 08 2010,Air,Mississippi,DataRam 4,N/A,PM10,86.2,ug/m3,1-Hour Avg
May 08 2010,Air,Louisiana,AreaRae,N/A,VOC,,ppm,1-Hour Avg
May 08 2010,Air,Louisiana,EBAM,N/A,PM10,56.1,ug/m3,1-Hour Avg
May 08 2010,Air,Louisiana,AreaRae,N/A,VOC,,ppm,1-Hour Avg
May 08 2010,Air,Louisiana,MultiRae,N/A,H2S,,ppm,
May 08 2010,Air,,MultiRae,N/A,H2S,,ppm,1-Hour Avg
May 08 2010,Air,Louisiana,AreaRae,N/A,VOC,,ppm,1-Hour Avg
May 08 2010,,uiuuisiLi,,N/A,PM10,.815,ug/m3,
May 08 2010,Air,Louisiana,MultiRae,N/A,VOC,,ppm,1-Hour Avg
May 08 2010,Air,,MultiRae,N/A,H2S,,ppm,1-Hour Avg
May 08 2010,Air,,DataRam 4,N/A,PM10,27.9,ug/m3,1-Hour Avg
May 08 2010,Air,,MultiRae,N/A,VOC,,ppm,1-Hour Avg
May 08 2010,Air,Louisiana,AreaRae,N/A,H2S,,ppm,1-Hour Avg
May 08 2010,Air,Louisiana,AreaRae,N/A,VOC,,ppm,1-Hour Avg
May 08 2010,Air,Louisiana,MultiRae,N/A,H2S,,ppm,1-Hour Avg
May 08 2010,Air,Louisiana,AreaRae,N/A,VOC,,ppm,1-Hour Avg
May 08 2010,Air,Louisiana,AreaRae,N/A,VOC,,ppm,1-Hour Avg
May 08 2010,Air,Louisiana,EBAM,N/A,PM10,61.5,ug/m3,1-Hour Avg
May 08 2010,Air,Louisiana,EBAM,N/A,PM10,44.6,ug/m3,1-Hour Avg
May 08 2010,Air,Louisiana,EBAM,N/A,PM10,40.6,ug/m3,1-Hour Avg
May 08 2010,Air,Louisiana,AreaRae,N/A,VOC,,ppm,1-Hour Avg
May 08 2010,Air,,MultiRae,N/A,VOC,,ppm,1-Hour Avg
May 08 2010,Air,Louisiana,MultiRae,N/A,H2S,,ppm,1-Hour Avg
May 08 2010,Air,Louisiana,,N/A,VOC,,ppm,1-Hour Avg
May 08 2010,Air,Louisiana,DataRam 4,N/A,PM10,17.4,ug/m3,1-Hour Avg
May 08 2010,Air,Louisiana,AreaRae,N/A,VOC,,ppm,1-Hour Avg
May 08 2010,Air,Louisiana,MultiRae,N/A,H2S,,ppm,1-Hour Avg
May 08 2010,Air,Louisiana,MultiRae,N/A,VOC,0.5,ppm,1-Hour Avg
May 08 2010,Air,,DataRam 4,N/A,PM10,21.5,ug/m3,1-Hour Avg
May 08 2010,Air,,MultiRae,N/A,VOC,,ppm,1-Hour Avg
May 08 2010,Air,Louisiana,AreaRae,N/A,VOC,,ppm,1-Hour Avg
May 08 2010,Air,Louisiana,EBAM,N/A,PM10,35.9,ug/m3,1-Hour Avg
May 08 2010,Air,Louisiana,EBAM,N/A,PM10,47.6,ug/m3,1-Hour Avg
May 08 2010,Air,Louisiana,MultiRae,N/A,VOC,,ppm,1-Hour Avg
May 08 62010,Air,Louisiana,AreaRae,N/A,H2S,,ppm,1-Hour Avg
May 08 2010,Air,Louisiana,DataRam 4,N/A,PM10,59.9,ug/m3,1-Hour Avg
May 08 2010,Air,Louisiana,,N/A,VOC,,ppm,1-Hour Avg
May 08 2010,Air,Louisiana,EBAM,N/A,PM10,49.7,ug/m3,1-Hour Avg
May 08 2010,Air,,MultiRae,N/A,H2S,,ppm,1-Hour Avg
May 08 2010,Air,Louisiana,AreaRae,N/A,H2S,,ppm,1-Hour Avg
May 08 2010,Air,Louisiana,MultiRae,N/A,H2S,,ppm,1-Hour Avg
May 08 2010,Air,Louisiana,MultiRae,N/A,H2S,,ppm,1-Hour Avg
May 08 2010,Air,Louisiana,MultiRae,N/A,VOC,,ppm,1-Hour Avg
May 08 2010,Air,,MultiRae,N/A,H2S,,ppm,1-Hour Avg
May 08 2010,Air,,MultiRae,N/A,VOC,,ppm,1-Hour Avg
May 08 2010,Air,Louisiana,DataRam 4,N/A,PM10,17.7,ug/m3,1-Hour Avg
May 08 2010,Air,Louisiana,AreaRae,N/A,VOC,,ppm,1-Hour Avg
May 08 2010,Air,Louisiana,EBAM,N/A,PM10,75.2,ug/m3,1-Hour Avg
May 08 2010,Air,Louisiana,DataRam 4,N/A,PM10,67.2,ug/m3,1-Hour Avg
May 08 2010,Air,Louisiana,EBAM,N/A,PM10,48.8,ug/m3,1-Hour Avg
May 08 2010,Air,Louisiana,EBAM,N/A,PM10,50.8,ug/m3,1-Hour Avg
May 08 2010,Air,,AreaRae,N/A,VOC,,ppm,1-Hour Avg
May 08 2c010,,,DataRam 4,N/A,PM10,,ug/m3,1-Hour Avg
May 08 2010,Air,Louisiana,MultiRae,N/A,VOC,,ppm,1-Hour Avg
May 08 2010,Air,Louisiana,DataRam 4,N/A,PM10,69.9,ug/m3,1-Hour Avg
May 08 2010,Air,,DataRam 4,N/A,PM10,16.5,ug/m3,1-Hour Avg
May 08 2010,Air,Louisiana,DataRam 4,N/A,PM10,20,ug/m3,1-Hour Avg
May 08 2010,Air,,MultiRae,N/A,VOC,,ppm,1-Hour Avg
May 08 2010,Air,Louisiana,MultiRae,N/A,VOC,,ppm,1-Hour Avg
May 08 2010,Air,Louisiana,MultiRae,N/A,H2S,,ppm,1-Hour Avg
May 08 2010,Air,Louisiana,MultiRae,N/A,H2S,,ppm,1-Hour Avg
May 08 2010,Air,,MultiRae,N/A,H2S,,ppm,1-Hour Avg
May 08 2010,Air,Louisiana,EBAM,N/A,PM10,152.1,ug/m3,1-Hour Avg
May 08 2010,Air,Louisiana,EBAM,N/A,PM10,48.8,ug/m3,1-Hour Avg
May 08 2010,Air,Louisiana,EBAM,N/A,PM10,63,ug/m3,1-Hour Avg
May 08 2010,Air,Louisiana,AreaRae,N/A,VOC,,ppm,1-Hour Avg
May 08 2010,Air,Louisiana,MultiRae,N/A,VOC,,ppm,1-Hour Avg
May 08 2010,Air,Louisiana,MultiRae,N/A,H2S,,ppm,1-Hour Avg
May 08 2010,Air,Louisiana,MultiRae,N/A,VOC,,,1-Hour Avg
May 08 2010,Air,Louisiana,MultiRae,N/A,H2S,,ppm,1-Hour Avg
May 08 2010,Air,,MultiRae,N/A,H2S,,ppm,1-Hour Avg
May 08 2010,Air,Louisiana,DataRam 4,N/A,PM10,20.5,ug/m3,1-Hour Avg
May 08 2010,Air,Louisiana,DataRam 4,N/A,PM10,77.6,ug/m3,1-Hour Avg
May 08 2010,Air,Louisiana,AreaRae,N/A,VOC,,ppm,1-Hour Avg
May 08 2010,Air,,MultiRae,N/A,VOC,,ppm,1-Hour Avg
May 08 2010,Air,Louisiana,EBAM,N/A,PM10,130.1,ug/m3,1-Hour Avg
May 08 2010,Air,Louisiana,EBAM,N/A,PM10,54.6,ug/m3,1-Hour Avg
May 08 2010,Air,Louisiana,MultiRae,N/A,VOC,,ppm,1-Hour Avg
May 08 2010,Air,Louisiana,EBAM,N/A,PM10,68.7,ug/m3,1-Hour Avg
May 08 2010,Air,,DataRam 4,N/A,PM10,23.6,ug/m3,1-Hour Avg
May 08 2010,Air,Louisiana,MultiRae,N/A,H2S,,ppm,1-Hour Avg
May 08 2010,Air,Louisiana,MultiRae,N/A,VOC,,ppm,1-Hour Avg
May 08 2010,Air,,MultiRae,N/A,H2S,,ppm,1-Hour Avg
May 08 2010,Air,Louisiana,DataRam 4,N/A,PM10,17.9,ug/m3,1-Hour Avg
May 08 2010,Air,Louisiana,DataRam 4,N/A,PM10,75.9,ug/m3,1-Hour Avg
May 08 2010,Air,,DataRam 4,N/A,PM10,27.4,ug/m3,1-Hour Avg
May 08 2010,Air,Louisiana,EBAM,N/A,PM10,74.1,ug/m3,1-Hour Avg
May 08 2010,Air,Louisiana,MultiRae,N/A,VOC,,ppm,1-Hour Avg
May 08 2010,Air,Louisiana,AreaRae,N/A,VOC,,ppm,1-Hour Avg
,Air,Louisiana,,N/A,PM10,72.9,ug/m3,1-Hour Avg
May 08 2010,Air,,MultiRae,N/A,VOC,,ppm,1-Hour Avg
May 08 2010,Air,Louisiana,EBAM,N/A,PM10,49.3,ug/m3,1-Hour Avg
May 08 2010,Air,Louisiana,MultiRae,N/A,H2S,,ppm,1-Hour Avg
May 08 2010,Air,Louisiana,DataRam 4,N/A,PM10,78.5,ug/m3,1-Hour Avg
May 08 2010,Air,,DataRam 4,N/A,PM10,38.2,ug/m3,1-Hour Avg
May 08 2010,Air,Louisiana,MultiRae,d/A,H2S,,ppp,1-Hour Avg
May 08 2010,Air,Louisiana,MultiRae,N/A,VOC,,ppm,1-Hour Avg
May 08 2010,Air,Louisiana," a4maDDDa",N/A,PM10,17.7,ug/m3,1-Hour Avg
May 08 2010,Air,Louisiana,EBAM,N/A,PM10,87.9,ug/m3,1-Hour Avg
May 08 2010,Air,Louisiana,MultiRae,N/A,H2S,,ppm,1-Hour Avg
May 08 2010,Air,Louisiana,MultiRae,N/A,VOC,,ppm,1-Hour Avg
May 08 2010,Air,Louisiana,AreaRae,N/A,VOC,,ppm,1-Hour Avg
May 08 2010,Air,Louisiana,EBAM,N/A,PM10,73.8,ug/m3,1-Hour Avg
May 08 2010,Air,Louisiana,EBAM,N/A,PM10,37,ug/m3,1-Hour Avg
May 08 2010,Air,,MultiRae,N/A,VOC,,ppm,1-Hour Avg
May 08 2010,Air,,MultiRae,N/A,H2S,,ppm,1-Hour Avg
May 08 2010,Air,Louisiana,MultiRae,N/A,H2S,,ppm,1-Hour Avg
May 08 2010,Air,,MultiRae,N/A,H2S,,mmp,
May 08 2010,Air,Louisiana,AreaRae,N/A,VOC,,ppm,1-Hour Avg
May 08 2010,Air,Louisiana,MultiRae,N/A,VOC,,ppm,1-Hour Avg
May 08 2010,Air,Louisiana,MultiRae,N/A,H2S,,ppm,1-Hour Avg
May 08 2010,Air,Louisiana,MultiRae,N/A,VOC,,ppm,1-Hour Avg
May 08 2010,Air,Louisiana,DataRam 4,N/A,PM10,13.8,ug/m3,1-Hour Avg
May 08 2010,Air,Louisiana,DataRam 4,N/A,PM10,78.8,ug/m3,1-Hour Avg
May 08 2010,Air,,,N/A,PM10,48.2,ug/m3,1-Hour Avg
May 08 2010,Air,,MultiRae,N/A,VOC,,ppm,1-Hour Avg
May 08 2010,Air,Louisiana,AreaRae,N/A,VOC,,mpp,1-Hour Avg
May 08 2010,Air,Louisiana,EBAM,N/A,PM10,81.4,ug/m3,1-Hour Avg
May 08 2010,Air,Louisiana,EBAM,N/A,PM10,104.9,ug/m3,1-Hour Avg
May 08 2010,Air,Louisiana,EBAM,N/A,PM10,35.5,ug/m3,1-Hour Avg
May 08 2010,Air,Louisiana,AreaRae,N/A,VOC,,ppm,1-Hour Avg
May 08 2010,Air,,DataRam 4,N/A,PM10,37.2,ug/m3,1-Hour Avg
May 08 2010,Air,Louisiana,AreaRae,N/A,H2S,,ppm,1-Hour Avg
May 08 2010,Air,,MultiRae,N/A,H2S,0.3,ppm,1-Hour Avg
May 08 2010,Air,,MultiRae,N/A,VOC,,ppm,1-Hour Avg
May 08 2010,Air,Louisiana,MultiRae,N/A,H2S,,ppm,1-Hour Avg
May 08 2010,Air,Louisiana,MultiRae,N/A,VOC,,ppm,1-Hour Avg
,irA,Louisiana,,N/A,VOC,,ppm,
May 08 2010,Air,Louisiana,MultiRae,N/A,H2S,,ppm,1-Hour Avg
May 08 2010,Air,Louisiana,MultiRae,N/A,VOC,,ppm,1-Hour Avg
May 08 2010,Air,Louisiana,EBAM,N/A,PM10,77.4,ug/m3,1-Hour Avg
May 08 2010,Air,Louisiana,DataRam 4,N/A,PM10,16.1,ug/m3,1-Hour Avg
May 08 2010,Air,Louisiana,DataRam 4,N/A,PM10,70.7,ug/m3,1-Hour Avg
May 08 2010,Air,Louisiana,AreaRae,N/A,VOC,,ppm,1-Hour Avg
May 08 2010,Air,Louisiana,EBAM,N/A,PM10,78.7,ug/m3,1-Hour Avg
y200y000 0 ,Air,Louisiana,EBAM,N/A,PM10,36.5,ug/m3,1-Hour Avg
May 08 2010,Air,Louisiana,AreaRae,N/A,VOC,,ppm,1-Hour Avg
May 08 2010,Air,,MultiRae,N/A,H2S,,ppm,1-Hour Avg
May 08 2010,Air,Louisiana,AreaRae,N/A,H2S,,ppm,1-Hour Avg
May 08 2010,Air,,MultiRae,N/A,VOC,0.1,ppm,1-Hour Avg
May 08 2010,Air,Louisiana,MultiRae,N/A,VOC,,ppm,1-Hour Avg
May 08 2010,Air,Louisiana,MultiRae,N/A,H2S,,ppm,1-Hour Avg
May 08 2010,Air,Louisiana,EBAM,N/A,PM10,71.4,ug/m3,1-Hour Avg
May 08 2010,Air,Louisiana,DataRam 4,N/A,PM10,66.8,ug/m3,1-Hour Avg
May 08 2010,Air,Louisiana,MultiRae,N/A,H2S,,ppm,1-Hour Avg
May 08 2010,Air,Louisiana,MultiRae,N/A,VOC,,ppm,1-Hour Avg
,Air,,MultiRae,,H2S,,ppm,
May 08 2010,Air,,DataRam 4,N/A,PM10,24.4,ug/m3,1-Hour Avg
May 08 2010,,Louisiana,DataRam 4,N/A,PM10,15.4,ug/m3,1-Hour Avg
May 08 2010,Air,,MultiRae,N/A,VOC,0.2,ppm,1-Hour Avg
May 08 2010,Air,Louisiana,MultiRae,N/A,H2S,,pmp,1-Hour Avg
May 08 2010,Air,Louisiana,AreaRae,N/A,H2S,,ppm,1-Hour Avg
May 08 2010,Air,Louisiana,EBAM,N/A,PM10,86.4,ug/m3,1-Hour Avg
May 08 2010,Air,Louisiana,AreaRae,N/A,VOC,0.2,ppm,1-Hour Avg
May 08 2010,Air,Louisiana,EBAM,N/A,PM10,39,ug/m3,1-Hour Avg
May 08 2010,Air,Louisiana,AreaRae,N/A,VOC,,ppm,1-Hour Avg
May 08 2010,Air,,,N/A,VOC,,ppm,1-Hour Avg
May 08 2010,Air,Louisiana,AreaRae,N/A,VOC,,ppm,1-Hour Avg
May 07 2010,Air,Louisiana,AreaRae,N/A,VOC,,ppm,1-Hour Avg
,Air,ainnssLni,DataRam 4,N/A,PM10,69.4,ug/m3,1-Hour Avg
May 07 2010,Air,Louisiana,MultiRae,N/A,VOC,,ppm,1-Hour Avg
May 07 2010,Air,,MultiRae,N/A,H2S,,ppm,1-Hour Avg
May 07 2010,Air,,MultiRae,N/A,VOC,0.2,ppm,1-Hour Avg
May 07 2010,Air,Louisiana,,N/A,H2S,,ppm,
May 07 2010,Air,Louisiana,MultiRae,N/A,VOC,,ppm,1-Hour Avg
May 07 2010,Air,Louisiana,AreaRae,N/A,H2S,,ppm,1-Hour Avg
May 07 2010,Air,Louisiana,DataRam 4,N/A,PM10,17.1,ug/m3,1-Hour Avg
May 07 2010,Air,Louisiana,AreaRae,N/A,VOC,1.7,ppm,1-Hour Avg
May 07 2010,Air,Louisiana,EBAM,N/A,PM10,78.3,ug/m3,1-Hour Avg
May 07 2010,Air,Louisiana,EBAM,N/A,PM10,64,ug/m3,1-Hour Avg
May 07 2010,Air,Louisiana,EBAM,N/A,PM10,38.9,ug/m3,1-Hour Avg
May 07 2010,Air,Louisiana,AreaRae,N/A,VOC,,ppm,1-Hour Avg
May 07 2010,Air,,,N/A,PM10,24,ug/m3,1-Hour Avg
May 07 2010,Air,Louisiana,MultiRae,N/A,H2S,,ppm,1-Hour Avg
May 07 2010,Air,Louisiana,AreaRae,N/A,H2S,,ppm,
May 07 2010,Air,Louisiana,AreaRae,N/A,VOC,,ppm,1-Hour Avg
May 07 2010,Air,Louisiana,MultiRae,N/A,H2S,,ppm,1-Hour Avg
May 07 2010,Air,Louisiana,DataRam 4,N/A,PM10,70.2,ug/m3,1-Hour Avg
May 07 2010,Air,Louisiana,MultiRae,N/A,VOC,,ppm,1-Hour Avg
May 07 2010,Air,,MultiRae,N/A,H2S,,ppm,1-Hour Avg
May 07 2010,Air,,MultiRae,N/A,VOC,0.1,ppm,1-Hour Avg
May 07 2010,Air,Louisiana,DataRam 4,N/A,PM10,14.5,ug/m3,1-Hour Avg
May 07 2010,Air,Louisiana,EBAM,N/A,PM10,57.7,ug/m3,1-Hour Avg
May 07 2010,Air,Louisiana,EBAM,N/A,PM10,51.2,ug/m3,1-Hour Avg
May 07 2010,Air,Louisiana,EBAM,N/A,PM10,39.5,ug/m3,1-Hour Avg
May 07 2010,Air,Louisiana,AreaRae,N/A,VOC,,ppm,1-Hour Avg
May 07 2010,Air,Louisiana,AreaRae,N/A,VOC,,ppm,1-Hour Avg
May 07 2010,Air,,DataRam 4,N/A,PM10,23.3,ug/m3,1-Hour Avg
May 07 2010,Air,Louisiana,AreaRae,N/A,VOC,,ppm,1-Hour Avg
May 07 2010,Air,,DataRam 4,N/A,PM10,29.4,ug/m3,1-Hour Avg
May 07 2010,Air,,MultiRae,N/A,VOC,,ppm,1-Hour Avg
May 07 2010,Air,Louisiana,MultiRae,N/A,H2S,,ppm,1-Hour Avg
May 07 2010,Air,Louisiana,DataRam 4,N/A,PM10,62.8,ug/m3,1-Hour Avg
May 07 2010,Air,Louisiana,MultiRae,N/A,VOC,0.2,ppm,1-Hour Avg
May 07 2010,Air,,MultiRae,N/A,H2S,0.1,ppm,1-Hour Avg
,Air,Louisiana,DataRam 4,N/A,PM10,13.6,ug/m?,
May 07 2010,Air,Louisiana,EBAM,N/A,PM10,51.4,ug/m3,1-Hour Avg
May 07 2010,Air,Louisiana,AreaRae,N/A,VOC,,ppm,1-Hour Avg
May 07 2010,Air,Louisiana,EBAM,N/A,PM10,48.4,ug/m3,1-Hour Avg
May 07 2010,Air,Louisiana,EBAM,N/A,PM10,39.4,ug/m3,1-Hour Avg
May 07 2010,Air,Louisiana,AreaRae,N/A,VOC,,ppm,1-Hour Avg
May 07 2010,Air,Louisiana,AreaRae,N/A,H2S,,ppm,1-Hour Avg
May 07 2010,Air,Louisiana,AreaRae,N/A,H2S,,ppm,1-Hour Avg
May 07 2010,Air,,AreaRae,N/A,VOC,,ppm,1-Hour Avg
May 07 2010,Air,Louisiana,MultiRae,N/A,H2S,,ppm,1-Hour Avg
May 07 2010,Air,Louisiana,DataRam 4,N/A,PM10,52,ug/m3,1-Hour Avg
May 07 2010,Air,,MultiRae,N/A,H2S,0.2,ppm,1-Hour Avg
May 07 2010,Air,Louisiana,MultiRae,N/A,VOC,0.2,ppm,1-Hour Avg
May 07 2010,Air,,MultiRae,N/A,VOC,,ppm,
May 07 2010,Air,,DataRam 4,N/A,PM10,29.7,ug/m3,1-Hour Avg
May 07 2010,Air,Louisiana,DataRam 4,N/A,PM10,13.5,ug/m3,1-Hour Avg
May 07 2010,Air,Louisiana,EBAM,N/A,PM10,56.2,ug/m3,1-Hour Avg
May 07 2010,Air,Louisiana,AreaRae,N/A,VOC,,ppm,1-Hour Avg
May 07 2010,Air,Louisiana,EBAM,N/A,PM10,35.4,ug/m3,1-Hour Avg
May 07 2010,Air,Louisiana,AreaRae,N/A,VOC,,ppm,1-Hour Avg
May 07 2010,Air,Louisiana,AreaRae,N/A,VOC,1.9,ppm,1-Hour Avg
May 07 2010,Air,Louisiana,EBAM,N/A,PM10,33.6,ug/m3,1-Hour Avg
May 07 2010,Air,Alabama,AreaRae,N/A,VOC,,ppm,1-Hour Avg
May 07 2010,Air,Louisiana,AreaRae,N/A,VOC,,ppm,1-Hour Avg
May 07 2010,Air,Alabama,AreaRae,N/A,VOC,,ppm,1-Hour Avg
May 07 2010,Air,,MultiRae,N/A,VOC,,ppm,1-Hour Avg
May 07 2010,Air,,AreaRae,N/A,VOC,,ppm,1-Hour Avg
May 07 2010,Air,Louisiana,MultiRae,N/A,VOC,,ppm,1-Hour Avg
May 07 2010,Air,Louisiana,DataRam 4,N/A,PM10,39.6,ug/m3,1-Hour Avg
May 07 2010,Air,,MultiRae,N/A,H2S,,ppm,1-Hour Avg
May 07 2010,Air,Louisiana,EBAM,N/A,PM10,,ug/m3,1-Hour Avg
May 07 2010,Air,Louisiana,AreaRae,N/A,VOC,2.6,ppm,1-Hour Avg
May 07 2010,Air,Louisiana,EBAM,N/A,PM10,26,ug/m3,1-Hour Avg
May 07 2010,Air,Alabama,AreaRae,N/A,H2S,,ppm,1-Hour Avg
,Air,,AreaRae,N/A,VOC,,ppm,1-Hour Avg
May 07 2010,Air,Louisiana,AreaRae,N/A,VOC,,ppm,1-Hour Avg
May 07 2010,Air,Louisiana,AreaRae,N/A,VOC,,ppm,1-Hour Avg
May 07 2010,Air,Louisiana,MultiRae,N/A,H2S,,ppm,1-Hour Avg
May 07 2010,Air,,AreaRae,N/A,H2S,,ppm,1-Hour Avg
May 07 2010,Air,,AreaRae,N/A,VOC,,ppm,1-Hour Avg
May 07 2010,Air,Louisiana,AreaRae,N/A,H2S,,ppm,1-Hour Avg
May 07 2010,Air,,DataRam 4,N/A,PM10,34,ug/m3,1-Hour Avg
May 07 2010,Air,Louisiana,EBAM,N/A,PM10,27.8,ug/m3,1-Hour Avg
May 07 2010,Air,Alabama,AreaRae,N/A,H2S,,ppm,1-Hour Avg
May 07 2010,Air,Alabama,AreaRae,N/A,VOC,,ppm,1-Hour Avg
May 07 2010,Air,Alabama,AreaRae,N/A,VOC,,ppm,1-Hour Avg
May 07 2010,Air,Louisiana,DataRam 4,N/A,PM10,12,ug/m3,1-Hour Avg
May 07 2010,Air,Louisiana,AreaRae,N/A,H2S,0.1,ppm,1-Hour Avg
May 07 2010,Air,Mississippi,AreaRae,N/A,VOC,,ppm,1-Hour Avg
May 07 2010,,Louisiana,EBAM,N/A,PM10,37.9,ug/m3,1-Hour Avg
May 07 2010,Air,Louisiana,AreaRae,N/A,VOC,0.9,ppm,1-Hour Avg
May 07 2010,Air,Louisiana,EBAM,N/A,PM10,20.3,ug/m3,1-Hour Avg
May 07 2010,Air,Louisiana,AreaRae,N/A,VOC,,ppm,1-Hour Avg
May 07 2010,Air,Louisiana,EBAM,N/A,PM10,47.1,ug/m3,1-Hour Avg
May 07 2010,Air,Louisiana,AreaRae,N/A,VOC,,ppm,1-Hour Avg
May 07 2010,Air,Louisiana,DataRam 4,N/A,PM10,30.5,ug/m3,1-Hour Avg
May 07 2010,Air,Louisiana,MultiRae,N/A,VOC,,ppm,1-Hour Avg
May 07 2010,,,MultiRae,N/A,H2S,0.3,,1-Hour Avg
May 07 2010,Air,Mississippi,AreaRae,N/A,H2S,,ppm,1-Hour Avg
May 07 2010,Air,Mississippi,AreaRae,N/A,VOC,,ppm,1-Hour Avg
May 07 2010,Air,Mississippi,AreaRae,N/A,H2S,,ppm,1-Hour Avg
,Air,,AreaRae,N/A,VOC,,ppm,1-Hour Avg
May 07 2010,Air,Alabama,AreaRae,N/A,H2S,,ppm,1-Hour Avg
May 07 2010,Air,Alabama,AreaRae,N/A,VOC,,ppm,1-Hour Avg
May 07 2010,Air,Alabama,AreaRae,N/A,VOC,,ppm,1-Hour Avg
May 07 2010,Air,Louisiana,MultiRae,N/A,H2S,,ppm,1-Hour Avg
May 07 2010,Air,Mississippi,AreaRae,N/A,VOC,,ppm,1-Hour Avg
May 07 2010,Air,Louisiana,DataRam 4,N/A,PM10,11.7,ug/m3,1-Hour Avg
May 07 2010,Air,,AreaRae,N/A,VOC,,ppm,1-Hour Avg
May 07 2010,Air,,AreaRae,N/A,H2S,,ppm,1-Hour Avg
May 07 2010,Air,,AreaRae,N/A,VOC,,ppm,1-Hour Avg
May 07 2010,Air,Louisiana,AreaRae,N/A,VOC,,ppm,1-Hour Avg
May 07 2010,Air,Mississippi,AreaRae,N/A,VOC,,ppm,1-Hour Avg
May 07 2010,Air,Louisiana,AreaRae,N/A,H2S,,ppm,1-Hour Avg
,Air,Louisiana,MultiRae,N/A,H2S,,Fppm,1-Hour Avg
May 07 2010,Air,Louisiana,DataRam 4,N/A,PM10,27.5,ug/m3,1-Hour Avg
May 07 2010,Air,Louisiana,MultiRae,N/A,VOC,,ppm,1-Hour Avg
May 07 2010,Air,Louisiana,MultiRae,N/A,VOC,,ppm,1-Hour Avg
May 07 2010,Air,,MultiRae,N/A,H2S,,ppm,1-Hour Avg
May 07 2010,Air,,DataRam 4,N/A,PM10,26.9,ug/m3,1-Hour Avg
May 07 2010,Air,,MultiRae,N/A,VOC,,ppm,1-Hour Avg
May 07 2010,Air,,MultiRae,N/A,VOC,,ppm,1-Hour Avg
May 07 2010,Air,Louisiana,DataRam 4,N/A,PM10,10.7,ug/m3,1-Hour Avg
May 07 2010,Air,Louisiana,AreaRae,N/A,VOC,,ppm,1-Hour Avg
May 07 2010,Air,Louisiana,EBAM,N/A,PM10,44.6,ug/m3,1-Hour Avg
May 07 2010,Air,Louisiana,EBAM,N/A,PM10,55.1,ug/m3,1-Hour Avg
May 07 2010,Air,Louisiana,AreaRae,N/A,VOC,,ppm,1-Hour Avg
May 07 2010,Air,berlin,EBAM,N/A,PM10,21.9,ug/m3,1-Hour Avg
May 07 2010,Air,berlin,AreaRae,N/A,VOC,,pmp,1-Hour Avg
May 07 2010,Air,berlin,AreaRae,N/A,VOC,,ppm,1-Hour Avg
May 07 2010,Air,berlin,AreaRae,N/A,H2S,,ppm,1-Hour Avg
May 07 2010,Air,berlin,AreaRae,N/A,VOC,,ppm,1-Hour Avg
May 07 2010,Air,berlin,AreaRae,N/A,VOC,,ppm,1-Hour Avg
May 07 2010,Air,Mississippi,AreaRae,N/A,VOC,,ppm,1-Hour Avg
May 06 2010,Air,,MultiRae,N/A,VOC,,ppm,1-Hour Avg
May 07 2010,Air,,MultiRae,N/A,H2S,0.4,ppm,1-Hour Avg
May 07 2010,Air,Louisiana,AreaRae,N/A,VOC,,ppm,1-Hour Avg
May 07 2010,Air,,AreaRae,N/A,H2S,,ppm,1-Hour Avg
May 07 2010,Air,,AreaRae,N/A,VOC,,1-Hour Avg,ppm
May 07 2010,Air,Mississippi,AreaRae,N/A,H2S,,ppm,1-Hour Avg
May 07 2010,Air,Mississippi,AreaRae,N/A,VOC,,ppm,1-Hour Avg
May 07 2010,Air,Mississippi,AreaRae,N/A,H2S,,ppm,1-Hour Avg
May 07 2010,Air,Mississippi,AreaRae,N/A,VOC,,ppm,1-Hour Avg
May 07 2010,Air,Louisiana,MultiRae,N/A,H2S,,ppm,1-Hour Avg
May 07 2010,Air,Louisiana,MultiRae,N/A,H2S,,ppm,1-Hour Avg
May 07 2010,Air,Alabama,AreaRae,N/A,VOC,,ppm,1-Hour Avg
